CustomerID,SatisfactionScore,CLTV
6050-FFXES,5,5268
0362-RAOQO,4,3878
9554-DFKIC,4,2613
5527-ACHSO,3,5541
0829-DDVLK,5,4359
1399-UBQIU,3,2288
1813-JLKWR,5,5384
9537-VHDTA,3,3699
4957-TIALW,3,2976
2054-PJOCK,5,4159
9150-HEPMB,3,4753
9030-QGZNL,5,4249
3126-WQMGH,4,5224
7176-WRTNX,3,4511
9239-GZHZE,3,6469
7205-BAIAD,3,3091
8064-RAVOH,4,5323
0219-QAERP,5,4006
8963-JLGJT,4,4648
2135-DQWAQ,4,2689
4056-QHXHZ,4,5246
7401-JIXNM,3,5907
9339-FIIJL,4,6450
6670-MFRPK,4,4072
6177-PEVRA,4,4975
4813-HQMGZ,3,4969
7579-KKLOE,3,5529
8402-EIVQS,3,4078
4947-DSMXK,3,5789
7245-NIIWQ,5,4764
0002-ORFBO,3,2205
3324-OIRTO,4,6101
5414-OFQCB,5,5076
4967-WPNCF,3,4921
8499-BRXTD,5,5586
9154-QDGTH,5,3927
8197-BFWVU,3,5197
2577-GVSIL,4,4719
9367-OIUXP,5,4676
6770-UAYGJ,3,5616
6463-HHXJR,4,4080
7928-VJYAB,5,2004
1187-WILMM,3,5004
1306-RPWXZ,4,4784
3097-PYWXL,4,2951
2266-SJNAT,4,4807
2972-YDYUW,4,4507
1104-FEJAM,3,2434
2809-ILCYT,5,3428
5499-ECUTN,4,3404
4981-FLTMF,3,4491
3113-IWHLC,3,2612
4277-BWBML,3,5092
0234-TEVTT,3,5269
4304-TSPVK,3,5782
1552-AAGRX,4,5503
2637-FKFSY,4,4047
7874-ECPQJ,5,4462
0020-INWCK,5,4865
7089-RKVSZ,5,2028
2683-JXWQQ,3,6495
9548-ZMVTX,3,4461
8739-XNIKG,4,4456
9755-JHNMN,3,5075
3981-QSVQI,4,5498
2789-HQBOU,5,4203
9424-CMPOG,3,4406
5067-WJEUN,4,6005
3450-WXOAT,5,3150
9251-WNSOD,4,4931
6974-DAFLI,3,4888
2616-UUTFK,3,4959
7064-JHXCE,5,6444
7989-AWGEH,4,4810
4373-VVHQL,4,5479
4559-UWIHT,5,4965
6650-BWFRT,3,4743
9570-KYEUA,4,5213
6993-YGFJV,4,5532
2712-SYWAY,3,5249
0730-BGQGF,3,6291
5498-IBWPI,3,5232
9101-NTIXF,5,3954
9314-QDMDW,3,2738
9308-ANMVE,3,5491
3413-DHLPB,4,6237
7649-PHJVR,4,5825
6114-TCFID,3,5103
3787-TRIAL,5,4302
5156-UMKOW,3,5880
1247-QBVSH,4,5284
6734-GMPVK,3,4024
9822-OAOVB,4,5286
6161-ERDGD,4,5280
1226-JZNKR,4,5698
7318-EIVKO,3,3003
3771-PZOBW,4,2927
8231-BSWXX,4,5466
7389-KBFIT,3,4387
7176-WIONM,3,2873
5141-ZUVBH,3,2267
7623-HKYRK,3,2276
0310-SUCIN,3,5643
5197-PYEPU,3,5643
6619-RPLQZ,4,2844
3275-RHRNE,5,2797
3503-TYDAY,4,5357
6901-GOGZG,3,4104
7021-XSNYE,3,2750
9621-OUPYD,3,4129
8982-NHAVY,3,5939
4307-KWMXE,3,2263
2450-ZKEED,5,5899
3694-DELSO,4,3824
3893-JRNFS,4,6270
1133-KXCGE,4,2910
0142-GVYSN,5,5712
1049-FYSYG,3,5977
1821-BUCWY,3,5445
8314-DPQHL,4,5535
1465-WCZVT,4,4943
9481-SFCQY,4,5962
0567-GGCAC,3,2845
8884-MRNSU,3,3526
2171-UDMFD,4,4363
9802-CAQUT,4,5723
0187-WZNAB,3,4331
1475-VWVDO,3,5335
1357-MVDOZ,3,2136
7602-MVRMB,4,4754
5406-KGRMX,5,4555
5968-HYJRZ,4,3629
7140-ADSMJ,3,5624
2230-XTUWL,5,5461
7706-YLMQA,4,6072
2585-KTFRE,3,2706
7994-UYIVZ,4,2512
7717-BICXI,3,4020
6559-RAKOZ,3,4301
4716-MRVEN,5,4128
2143-LJULT,5,5887
3200-MNQTF,3,4361
6164-HXUGH,3,5060
5630-IXDXV,4,3723
0320-DWVTU,3,4754
9135-MGVPY,3,5345
1212-GLHMD,4,2500
7878-JGDKK,3,2124
1088-AUUZZ,3,5314
9588-OZDMQ,4,5225
6476-EPYZR,3,2891
1174-FGIFN,3,5823
6620-HVDUJ,5,5095
1032-MAELW,5,5071
7641-TQFHN,3,3124
1552-TKMXS,3,2127
8622-ZLFKO,4,4297
6188-UXBBR,4,4411
2333-KWEWW,3,2782
5702-SKUOB,4,4580
1134-YWTYF,4,2563
6061-GWWAV,4,5365
0679-TDGAK,3,5141
6585-WCEWR,3,4949
9067-YGSCA,5,4467
9067-SQTNS,5,2471
1776-SPBWV,5,2272
9668-PUGNU,4,4058
9405-GPBBG,5,5718
1926-QUZNN,3,4551
5829-NVSQN,3,3519
9565-AXSMR,5,4203
8869-LIHMK,3,5213
0447-RXSGD,3,5207
4927-WWOOZ,5,4889
5788-YPOEG,3,2020
0661-KBKPA,4,5052
9081-WWXKP,5,2070
0784-ZQJZX,4,5730
3133-PZNSR,3,4054
0722-SVSFK,3,5041
3612-YVGSJ,5,4742
5397-NSKQG,4,5281
8565-HBFNN,4,5935
8670-ERCJH,3,6347
7758-UJWYS,5,3897
2050-ONYDQ,3,5352
7055-JCGNI,4,4182
0739-UUAJR,3,4954
4826-DXMUP,4,5510
7285-KLOTR,3,2495
0654-PQKDW,3,4133
7175-NTIXE,3,3955
7963-SHNDT,3,4247
0188-GWFLE,3,4978
8129-GMVGI,4,5172
2882-DDZPG,4,4862
3547-LQRIK,4,2382
5843-TTHGI,5,4952
1849-RJYIG,3,5862
8868-GAGIO,3,3289
4061-UKJWL,5,3666
5380-XPJNZ,3,4539
8263-QMNTJ,3,5890
3230-JCNZS,3,4305
0277-ORXQS,4,4652
7996-BPXHY,4,4734
3227-WLKLI,3,4921
2266-FUBDZ,3,2742
8237-ULIXL,3,4067
8216-AZUUZ,5,3265
9153-BTBVV,4,4066
5186-PEIZU,5,4988
1074-AMIOH,4,5989
4361-FEBGN,5,4399
0380-ZCSBI,5,2411
7145-FEJWU,3,5913
3969-JQABI,3,5912
9624-EGDEQ,5,5336
1051-EQPZR,5,5584
5849-ASHZJ,3,2400
5780-INQIK,4,2907
8384-FZBJK,3,6351
3750-RNQKR,4,4788
0962-CQPWQ,5,4574
3096-YXENJ,5,4193
1265-BCFEO,5,4518
5837-LXSDN,4,2845
5945-AZYHT,3,4564
8325-QRPZR,3,4216
6384-VMJHP,4,5127
2262-SLNVK,4,2475
7730-CLDSV,4,4616
1135-HIORI,5,5129
0164-APGRB,4,4589
6481-ESCNL,4,4847
1790-NESIO,5,4883
1550-EENBN,4,5320
8198-RKSZG,3,5772
9297-EONCV,3,5378
1069-QJOEE,5,4134
7799-DSEWS,3,5993
8766-PAFNE,5,5872
3130-ICDUP,4,5346
0820-FNRNX,3,2814
0880-FVFWF,5,4449
4611-ANLQC,3,5493
4213-HKBJO,4,3378
2792-LSHWX,3,5960
0014-BMAQU,4,4604
9018-PCIOK,3,4634
4837-QUSFT,4,4915
9953-ZMKSM,4,4530
7665-NKLAV,4,2564
4391-LNRXK,5,4242
8562-GHPPI,5,3129
5893-PYOLZ,5,4399
4986-MXSFP,4,2237
6131-FOYAS,3,2187
3027-YNWZU,5,5538
5609-IMCGG,3,3314
4727-MCYZG,5,2207
9481-WHGWY,3,6477
4328-VUFWD,4,5843
3301-LSLWQ,3,5590
7473-ZBDSN,5,5751
3166-PNEOF,4,4471
5639-NTUPK,3,4929
8780-YRMTT,3,6435
5140-FOMCQ,4,5186
6242-SGYTS,4,4262
8414-OOEEL,4,4285
8454-AATJP,3,5905
4531-AUZNK,3,6492
4191-XOVOM,4,4551
2150-OEGBV,5,3428
4878-BUNFV,5,5320
1872-EBWSC,4,4840
7026-YMSBE,4,3302
6997-UVGOX,3,5394
9674-EHPPG,3,2519
5440-VHLUL,3,6247
5781-BKHOP,3,6380
5213-TWWJU,3,2448
7629-WIXZF,3,4770
5445-GLVOT,3,4667
3976-HXHCE,4,4722
2466-NEJOJ,4,4535
0254-KCJGT,4,4628
5472-CVMDX,3,5278
6461-SZMCV,4,4278
8150-QUDFX,3,3300
2346-DJQTB,4,5097
1697-LYYYX,4,4376
1942-OQFRW,5,2785
9640-ZSLDC,4,4854
4231-LZUYM,5,5613
3594-BDSOA,5,3071
5133-VRSAB,4,5369
5996-DAOQL,3,2184
6838-YAUVY,3,4825
0484-JPBRU,4,3461
7883-ROJOC,5,5842
0244-LGNFY,4,6342
7274-CGTOD,4,5254
4635-EJYPD,4,4735
1866-ZSLJM,4,5654
4636-TVXVG,4,4803
4236-UJPWO,4,5786
9392-XBGTD,4,2924
6402-SSEJG,3,3695
1169-SAOCL,5,5154
1110-KYLGQ,3,5331
9929-PLVPA,3,4929
3518-PZXZQ,3,2849
2371-JUNGC,4,4032
5074-FBGHB,4,6443
2351-BKRZW,3,3976
4455-BFSPD,3,5177
3948-KXDUF,4,5454
2323-ARSVR,3,6103
0815-MFZGM,4,4545
5480-XTFFL,3,5225
8295-FHIVV,5,5873
9086-YJYXS,5,3997
1179-INLAT,4,2787
7909-FIOIY,5,2958
6351-SCJKT,3,5534
5468-BPMMO,5,5092
0197-PNKNK,3,5629
2439-QKJUL,3,5064
1194-SPVSP,3,3625
9534-NSXEM,3,2194
8929-KSWIH,4,3847
2250-IVBWA,3,5168
1810-MVMAI,3,4104
9506-UXUSK,5,4599
1229-RCALF,4,5189
3572-UOLYZ,3,5756
1429-UYJSV,4,3423
6366-XIVKZ,3,5916
3470-OBUET,3,4188
2770-NSVDG,3,4636
9375-MHRRS,5,3929
4860-YZGZM,3,2706
6599-GZWCM,5,4172
7037-MTYVW,4,5292
4760-THGOT,3,4392
4016-BJKTZ,4,4398
6584-VQMYT,4,5978
9838-BFCQT,3,5475
2790-XUYMV,4,4777
0581-MDMPW,3,5557
1023-BQXZE,4,5548
9163-GHAYE,5,5584
3904-UKFRE,3,2333
5353-WILCI,3,4468
0058-EVZWM,3,5875
7009-PCARS,5,4391
0519-DRGTI,4,2522
1017-FBQMM,4,6361
1985-MBRYP,3,3678
9372-TXXPS,3,4029
3259-QMXUN,3,5666
1015-JPFYW,3,5084
6645-MXQJT,3,5745
5804-JMYIO,3,3944
6484-LATFU,3,6042
7599-NTMDP,3,5453
0536-ACXIP,3,6452
0936-NQLJU,3,5062
1575-KRZZE,3,4042
3251-YMVWZ,3,4865
4884-LEVMQ,5,2165
8857-CUPFQ,3,4538
7610-TVOPG,3,2723
3638-DIMPH,3,4369
1845-ZLLIG,3,4014
8559-WNQZS,3,5925
1699-UOTXU,3,6209
0635-WKOLD,5,5507
5993-JSUWV,3,5133
4518-FZBSX,4,4439
6988-CJEYV,3,6148
3097-FQTVJ,4,5913
5465-BUBFA,3,4180
7299-GNVPL,3,2177
9743-DQKQW,5,2013
1215-VFYVK,3,2682
9371-BITHB,4,5432
9093-FPDLG,3,2405
0541-FITGH,3,5766
6985-HAYWX,3,5168
7508-KBIMB,4,3607
6838-HVLXG,3,4177
1897-OKVMW,4,5240
5485-ITNPC,3,5137
0233-FTHAV,3,5687
4644-PIZRT,3,2704
8922-NPKBJ,4,3433
2740-TVLFN,3,3043
7771-CFQRQ,3,5144
9512-PHSMG,3,4907
4146-SVFUD,4,4864
1564-HJUVY,5,2624
3617-XLSGQ,3,5865
7517-LDMPS,5,4807
7244-KXYZN,4,4690
5226-NOZFC,3,3178
1400-WIVLL,3,4687
8148-NLEGT,5,4650
8347-GDTMP,3,5113
6746-WAUWT,4,4431
0428-IKYCP,4,5233
2187-PKZAY,5,2968
4003-OCTMP,4,5191
6652-YFFJO,5,2775
7225-IILWY,4,5434
3170-GWYKC,4,5926
9830-ECLEN,4,4704
2668-TZSPS,5,2664
7446-SFAOA,4,5707
9522-ZSINC,3,2252
8234-GSZYK,4,3881
6505-OZNPG,4,3909
6164-HAQTX,3,4094
7765-LWVVH,3,5584
0953-LGOVU,4,2562
4692-NNQRU,3,4900
7742-MYPGI,4,4538
9619-GSATL,4,3350
5622-UEJFI,3,5070
6203-HBZPA,4,5380
0484-FFVBJ,5,4895
0301-FIDRB,4,6107
4139-JPIAM,4,6087
2181-TIDSV,3,6492
1936-CZAKF,4,4283
9453-PATOS,4,4147
4402-FTBXC,3,4980
2931-XIQBR,4,5905
0106-UGRDO,3,4216
5542-TBBWB,4,3358
1930-QPBVZ,3,5748
2606-PKWJB,4,4288
5322-ZSMZY,4,5472
5220-AGAAX,4,5440
0208-BPQEJ,3,3713
9435-JMLSX,4,6286
3352-ALMCK,4,3655
5312-IRCFR,4,5206
5294-IMHHT,3,4488
6176-YJWAS,4,4256
5310-NOOVA,5,4006
4526-EXKKN,5,2601
5311-IHLEI,3,2716
3987-KQDDU,3,4990
3404-JNXAX,4,6032
5131-PONJI,3,5804
3489-VSFRD,4,4835
3345-JHUEO,3,4267
5815-HGGHV,4,5969
5260-UMPWX,5,5158
5649-RXQTV,5,5787
2674-MIAHT,3,3132
2576-HXMPA,4,5537
7587-AOVVU,3,3160
6898-MDLZW,5,5385
4707-YNOQA,4,5854
9357-UJRUN,3,5428
7663-CUXZB,3,6251
0258-NOKBL,5,5625
1163-VIPRI,4,6087
9348-ROUAI,3,4617
9443-JUBUO,4,6412
3043-TYBNO,5,2111
4830-FAXFM,4,2378
5906-BFOZT,5,3753
2960-NKRSO,3,5421
5598-IKHQQ,4,4118
0397-ZXWQF,5,4416
5266-PFRQK,4,4886
4674-HGNUA,3,4444
6765-MBQNU,5,2244
9786-IJYDL,4,5723
1303-SRDOK,3,4318
3769-MHZNV,3,3700
6295-OSINB,4,6181
3308-MHOOC,3,3383
4177-JPDFU,3,3215
2239-CFOUJ,4,4540
8046-DNVTL,4,4558
2209-XADXF,5,4831
6620-JDYNW,3,4459
4770-UEZOX,3,4545
1038-RQOST,3,2276
4568-TTZRT,5,5380
9513-DXHDA,4,2445
8084-OIVBS,4,3731
8896-BQTTI,3,2371
3352-RICWQ,4,2427
2160-GPFXD,3,5725
2065-MMKGR,5,4226
1498-NHTLT,3,5020
1402-PTHGN,4,3479
5199-FPUSP,3,3044
6377-KSLXC,5,4281
1796-JANOW,4,4079
0238-WHBIQ,3,4193
8735-NBLWT,4,4195
6651-RLGGM,5,6066
1614-JBEBI,5,3330
5696-EXCYS,4,5347
5795-KTGUD,3,4545
4702-HDRKD,3,5905
8512-WIWYV,5,2433
1406-PUQVY,5,3239
9114-AAFQH,3,5427
8715-KKTFG,5,5401
1728-BQDMA,3,5694
5117-ZSMHQ,5,5835
5151-HQRDG,5,3839
0960-HUWBM,4,4024
6465-GSRCL,4,5895
0263-FJTQO,4,4022
7319-ZNRTR,4,2888
7503-EPSZW,3,4582
7089-XXAYG,5,2315
1666-JXLKU,5,2904
7855-DIWPO,5,2006
5133-POWUA,5,2614
5652-MSDEY,5,4525
1810-BOHSY,3,4745
1784-BXEFA,3,3595
7351-MHQVU,3,3474
9224-VTYID,3,3413
9500-IWPXQ,3,4666
5762-TJXGK,4,5122
4504-YOULA,3,3682
5569-IDSEY,4,4420
7284-ZZLOH,3,2929
1777-JYQPJ,4,2515
3401-URHDA,3,5233
1599-EAHXY,5,5449
8631-XVRZL,4,4004
3853-LYGAM,4,3139
5751-USDBL,4,4280
5680-LQOGP,3,5308
8189-DUKMV,5,3233
9931-DCEZH,3,4711
1898-JSNDC,4,5662
0315-LVCRK,4,4924
3911-RSNHI,4,5119
2410-CIYFZ,3,3000
5505-OVWQW,5,4650
7271-AJDTL,5,5577
1867-TJHTS,4,5709
4429-WYGFR,4,2752
2817-LVCPP,5,6233
5038-ETMLM,3,5411
5056-FIMPT,4,3528
4521-WFJAI,3,4246
6569-KTMDU,5,3313
8809-XKHMD,5,6082
0396-YCHWO,3,5111
0867-LDTTC,4,5900
2122-SZZZD,4,4220
3148-AOIQT,3,4106
6692-YQHXC,5,5596
3889-VWBID,4,5184
5222-JCXZT,4,3022
9754-CLVZW,4,3970
2739-CCZMB,4,3161
7080-TNUWP,4,6259
0496-AHOOK,3,4310
2468-SJFLM,5,3063
3181-VTHOE,4,4042
7168-HDQHG,5,3043
4567-AKPIA,5,4854
7901-HXJVA,4,2292
5924-IFQTT,4,2862
7968-QUXNS,4,5920
8903-WMRNW,3,2919
2452-SNHFZ,4,4995
3629-WEAAM,5,2804
6029-CSMJE,3,3090
7993-NQLJE,4,4634
9909-DFRJA,3,3834
9099-FTUHS,3,2989
4962-CHQPW,4,2941
9467-ROOLM,5,2692
2253-KPMNB,4,4180
1345-ZUKID,3,2400
6429-SHBCB,4,3349
2603-HVKCG,4,2025
1834-WULEG,4,3000
9097-ZUBYC,5,2168
5148-ORICT,3,4781
4893-GYUJU,3,5247
4578-PHJYZ,3,4172
7272-QDCKA,3,5137
8908-SLFCJ,3,5422
9766-HGEDE,5,2185
6968-MHOMU,3,5006
5044-XDPYX,5,5447
1814-WFGVS,3,5415
3721-WKIIL,5,2896
6734-CKRSM,3,4258
1265-ZFOSD,4,5254
6568-POCUI,5,3363
5197-LQXXH,4,4264
3457-PQBYH,3,4424
7682-AZNDK,5,3096
5384-ZTTWP,4,4167
3745-HRPHI,5,4051
1231-YNDEK,5,6339
1407-DIGZV,5,3863
0570-BFQHT,3,3581
4393-OBCRR,3,4331
8564-LDKFL,5,5118
3696-DFHHB,5,5182
4717-GHADL,4,5592
5501-TVMGM,5,3255
5879-HMFFH,4,6247
6772-WFQRD,5,3200
3810-DVDQQ,3,6173
6972-SNKKW,3,3142
3694-GLTJM,3,2878
8550-XSXUQ,4,3997
9055-MOJJJ,3,4754
4359-INNWN,4,4828
0585-EGDDA,3,2478
4032-RMHCI,4,4375
3481-JHUZH,5,5757
3594-IVHJZ,5,2606
6869-FGJJC,4,5210
3896-ZVNET,3,5302
8205-VSLRB,3,6252
5960-MVTUK,3,3425
6817-WTYHE,4,4370
3082-VQXNH,3,5614
4931-TRZWN,3,3605
0750-EKNGL,5,4476
7669-LCRSD,3,2047
3567-PQTSO,3,6365
8043-PNYSD,5,6002
9938-EKRGF,3,4653
2703-AMTUL,4,4113
8173-RXAYP,4,4642
4825-XJGDM,4,4051
5402-HTOTQ,5,3771
6734-JDTTV,3,6009
7850-THJMU,4,4184
3890-RTCMS,4,3446
3717-FDJFU,3,3353
3665-JATSN,5,4034
7966-YOTQW,4,4163
8853-TZDGH,5,5425
4324-BZCKL,5,2530
6924-TDGMT,5,3971
1536-YHDOE,3,3937
8123-QBNAZ,3,4102
7711-YIJWC,3,4413
5482-VXSXJ,4,4093
7365-BVCJH,5,3145
9620-ENEJV,3,4059
2378-YIZKA,3,6221
0689-DSXGL,3,5494
6818-DJXAA,3,3857
0464-WJTKO,5,4598
8902-ZEOVF,5,5183
6778-EICRF,4,5535
2662-NNTDK,4,5826
4132-KALRO,4,5354
2874-YXVVA,5,3941
1245-HARPS,3,4556
4323-ELYYB,3,5651
4293-ETKAP,4,4023
6064-PUPMC,3,4021
6504-VBLFL,3,6231
6322-PJJDJ,4,4252
0330-BGYZE,5,4968
1085-LDWAM,3,5188
7586-ZATGZ,4,2904
7197-VOJMM,3,4323
1843-TLSGD,4,3163
9626-VFRGG,3,5984
7075-BNDVQ,4,3523
9143-CANJF,3,2200
7284-BUYEC,5,3573
2041-JIJCI,5,4421
4900-MSOMT,4,6087
2229-VWQJH,5,5394
9194-GFVOI,4,3363
1336-EZFZY,4,4596
4282-MSACW,3,4629
1403-LKLIK,3,3342
9643-AVVWI,3,4264
0253-ZTEOB,4,3246
2706-QZIHY,4,4411
6061-PQHMK,5,3048
6137-MFAJN,3,2469
9122-UMROB,4,4270
4232-JGKIY,4,2716
2402-TAIRZ,5,3364
9139-TWBAS,4,4362
6685-GBWJZ,3,5114
3913-RDSJZ,4,4312
4203-QGNZA,5,4476
5043-TRZWM,5,3503
9494-BDNNC,4,5706
1640-PLFMP,4,4063
5366-OBVMR,3,3740
7644-OMVMY,3,2019
4573-JKNAE,5,2558
9817-APLHW,4,4408
8380-MQINP,5,5153
0840-DFEZH,3,4989
8690-ZVLCL,3,5436
0384-LPITE,3,2290
4616-EWBNJ,3,4545
1335-HQMKX,4,4497
6923-AQONU,3,4076
4536-PLEQY,3,2540
7029-IJEJK,3,6205
8871-JLMHM,4,4095
5447-VYTKW,3,2191
3623-FQBOX,5,3632
3474-BAFSJ,4,4133
3865-ZFZIB,5,5596
1855-AGAWH,4,2510
7109-CQYUZ,3,4624
1370-GGAWX,5,3924
5307-UVGNB,4,4116
3642-BYHDO,4,5789
9629-NHXFW,5,3160
2696-RZVZW,5,4187
5766-FTRTS,3,6297
0396-HUJBP,3,3009
8879-ZKJOF,4,5556
6285-FTQBF,4,6425
1474-JUWSM,3,5269
3530-CRZSB,5,2100
8498-XXGWA,3,6205
9617-INGJY,3,3530
0621-TSSMU,5,4838
7234-KMNRQ,5,4345
7636-PEPNS,4,5040
4683-WYDOU,4,4697
9052-DHNKM,3,5156
6794-HKIAJ,3,5496
5578-NKCXI,3,4098
1642-HMARX,3,4113
3096-WPXBT,3,4804
8434-PNQZX,4,3192
5950-AAAGJ,3,4612
4299-OPXEJ,5,5764
9618-LFJRU,5,4344
6693-DJWTY,3,5964
0744-GKNGE,3,4915
6447-EGDIV,4,5772
4854-SSLTN,4,5613
5294-DMSFH,4,4780
4837-PZTIC,3,2540
0603-OLQDC,3,5796
3272-VUHPV,5,3135
4176-FXYBO,4,6130
1063-DHQJF,3,5817
8663-UPDGF,4,3866
6719-FGEDO,4,6302
1837-YQUCE,3,4093
0369-ZGOVK,3,5195
9919-KNPOO,3,2058
7872-BAAZR,5,4670
9391-LMANN,3,4523
8174-TBVCF,3,5072
1698-XFZCI,3,5364
1877-HKBQX,4,2573
4450-DLLMH,3,2274
0428-AXXLJ,4,4761
2746-DIJLO,5,2994
3508-VLHCZ,4,6009
4086-ATNFV,4,4522
0468-YRPXN,5,4580
3739-YBWAB,4,3314
7047-FWEYA,3,3517
2000-MPKCA,3,5121
9762-YAQAA,4,4104
5473-KHBPS,3,4415
8950-MTZNV,5,3256
0326-VDYXE,4,4252
0436-TWFFZ,4,6322
8566-YPRGL,4,5279
6609-MXJHJ,3,5851
2669-OIDSD,5,3468
8400-WZICQ,3,4149
9576-SYUHJ,3,3194
0410-IPFTY,3,4283
2831-EBWRN,3,3200
9430-NKQLY,3,4185
0247-SLUJI,5,2004
6483-OATDN,4,2545
1293-HHSHJ,4,5707
8610-ZIKJJ,3,2843
7801-KICAO,4,5033
7673-LPRNY,3,3127
6060-QBMGV,5,4442
7339-POGZN,4,4288
2828-SLQPF,3,4519
4465-VDKIQ,5,4228
2558-BUOZZ,4,5022
9257-AZMTZ,4,4529
0003-MKNFE,5,5414
0975-UYDTX,3,2068
4682-BLBUC,5,3678
0975-VOOVL,4,4699
5968-VXZLG,4,5096
5201-FRKKS,4,4815
5443-SCMKX,3,6166
8295-KMENE,4,5978
6738-ISCBM,3,4256
9821-BESNZ,4,4915
3678-MNGZX,3,4165
1335-NTIUC,5,5473
2916-BQZLN,4,5157
4558-CGYCZ,3,4987
2368-GAKKQ,4,6424
8710-YGLWG,3,2451
3199-XGZCY,4,2332
3785-KTYSH,5,4610
4063-EIKNQ,3,4075
6993-YCOBK,3,5756
5206-HPJKM,4,3190
8393-JMVMB,3,2133
6036-TTFYU,3,4298
2550-AEVRU,3,5660
0969-RGKCU,4,5137
0378-CJKPV,4,4272
1703-MGIAB,5,4439
4311-QTTAI,5,2017
4318-RAJVY,3,5270
3612-YUNGG,4,5543
2254-DLXRI,4,2742
5062-CJJKH,5,5854
9028-LIHRP,3,5502
1053-MXTTK,4,5730
1530-ZTDOZ,4,5565
1301-LOPVR,3,5138
0853-TWRVK,3,5981
6212-ATMLK,4,4164
8200-LGKSR,3,5350
0670-ANMUU,3,5319
6897-RWMUB,4,4436
6999-CHVCF,3,5228
6134-KWTBV,4,5822
1077-HUUJM,5,4668
0895-LNKRC,4,3461
8417-GSODA,4,5116
5171-EPLKN,4,2176
4452-QIIEB,5,3565
7820-ZYGNY,3,4616
9677-AVKED,5,4733
2227-JRSJX,3,5324
9847-HNVGP,5,2221
6696-YDAYZ,3,2856
8980-WQFWL,4,5315
6506-EYCNH,4,3948
4634-JLRJT,4,2183
9501-UKKNL,3,6107
2560-QTSBS,5,4152
4795-WRNVT,3,3885
6080-TCMYC,3,5370
7860-UXCRM,4,6382
6357-JJPQT,5,2032
2292-XQWSV,4,3724
9552-TGUZV,3,5413
9643-YBLUR,4,2907
8734-FNWVH,5,2425
9447-YPTBX,5,4358
9026-LHEVG,4,2973
7011-CVEUC,5,4535
7925-PNRGI,3,3111
1552-CZCLL,4,4277
3038-PQIUY,4,4933
9313-CDOGY,3,3854
8148-BPLZQ,4,2711
2623-DRYAM,3,5596
9987-LUTYD,4,3161
4488-KQFDT,4,4148
5693-PIPCS,5,2640
0491-KAPQG,5,2071
8039-EQPIM,3,5717
3209-ZPKFI,5,2320
6479-VDGRK,3,4456
3569-JFODW,3,5096
1591-XWLGB,4,4121
0396-UKGAI,4,4028
3243-ZHOHY,3,5052
5186-EJEGL,3,3628
7527-QNRUS,3,3931
2203-GHNWN,4,3816
5296-PSYVW,4,4169
6319-QSUSR,4,3838
0487-CRLZF,5,4517
9451-WLYRI,5,6160
8219-VYBVI,4,4295
1991-VOPLL,4,3248
9738-QLWTP,4,3446
9419-IPPBE,3,5692
0174-QRVVY,5,5747
8106-GWQOK,3,2187
8751-EDEKA,4,3676
6878-GGDWG,4,3846
8450-LUGUK,4,3753
3604-WLABM,4,2253
0795-GMVQO,4,5416
2259-OUUSZ,3,5124
1142-IHLOO,4,6021
4633-MKHYU,5,2952
6257-RJOHI,5,4521
1545-JFUML,3,5295
1353-GHZOS,3,3947
2587-EKXTS,4,2827
5442-BXVND,5,5531
9753-OYLBX,5,4454
2364-UFROM,3,3380
6656-JWRQX,4,5565
6473-ULUHT,3,2269
7688-AWMDX,3,4957
2842-BCQGE,5,4898
7244-QWYHG,4,5363
5312-UXESG,4,5614
2150-WLKUW,3,2654
7159-FVYPK,3,2301
7032-LMBHI,3,5255
6088-BXMRG,4,3149
4821-SJHJV,4,4444
7346-MEDWM,3,4094
1137-DGOWI,4,5417
3812-LRZIR,3,2645
9483-GCPWE,4,3444
4227-OJHAL,4,4156
9220-CXRSC,3,5266
4993-JCRGJ,5,5471
9537-JALFH,3,6058
6698-OXETB,4,5397
2103-ZRXFN,4,3631
3724-BSCVH,4,4613
4877-TSOFF,3,4489
9209-NWPGU,3,5827
7306-YDSOI,3,4665
0655-YDGFJ,3,4825
8468-EHYJA,4,5106
6823-SIDFQ,4,5327
1097-FSPVW,3,5387
8328-SKJNO,3,5230
7010-ZMVBF,4,2047
5201-CBWYG,5,5105
6352-GIGGQ,3,4081
3635-QQRQD,4,4568
2897-DOVND,3,3527
3082-YVEKW,3,2572
0191-EQUUH,4,2754
3489-HHPFY,5,2115
2926-JEJJC,4,5066
4950-BDEUX,4,2782
5789-LDFXO,3,5448
0508-OOLTO,3,3916
2984-TBYKU,4,6378
9822-WMWVG,4,4434
9040-KZVWO,4,5184
1548-ARAGG,3,5605
6339-RZCBJ,4,4063
2522-AHJXR,4,4350
0412-UCCNP,3,5162
1816-FLZDK,5,3923
7096-UCLNH,4,2313
4615-PIVVU,5,4668
8885-QSQBX,4,5277
8617-ENBDS,5,5510
9385-NXKDA,3,4324
0430-IHCDJ,3,2597
6674-KVJHG,4,4998
1814-DKOLC,3,4855
9351-HXDMR,3,4938
3537-HPKQT,3,4621
2129-ALKBS,3,2211
5821-MMEIL,5,4408
6968-URWQU,4,4928
4742-TXUEX,4,5829
9631-XEYKE,5,4639
1335-MXCSE,3,5821
8873-TMKGR,4,5880
8800-JOOCF,4,4621
